Dataset(id='mmarco/fr/dev/small', provides=['docs', 'queries', 'qrels', 'scoreddocs'])
TrecQrel(query_id='300674', doc_id='7067032', relevance=1, iteration='0')
TrecQrel(query_id='1086468', doc_id='7109916', relevance=1, iteration='0')
TrecQrel(query_id='1086439', doc_id='7110052', relevance=1, iteration='0')
TrecQrel(query_id='1086430', doc_id='7110143', relevance=1, iteration='0')
TrecQrel(query_id='1086424', doc_id='7110198', relevance=1, iteration='0')
TrecQrel(query_id='1086391', doc_id='7110552', relevance=1, iteration='0')
TrecQrel(query_id='1086385', doc_id='7110600', relevance=1, iteration='0')
TrecQrel(query_id='1086385', doc_id='7110601', relevance=1, iteration='0')
TrecQrel(query_id='1086384', doc_id='7110606', relevance=1, iteration='0')
TrecQrel(query_id='1086354', doc_id='7110954', relevance=1, iteration='0')
TrecQrel(query_id='1086326', doc_id='7111207', relevance=1, iteration='0')
TrecQrel(query_id='1086309', doc_id='7111386', relevance=1, iteration='0')
TrecQrel(query_id='1086305', doc_id='7111408', relevance=1, iteration='0')
TrecQrel(query_id='1086296', doc_id='7111499', relevance=1, iteration='0')
TrecQrel(query_id='1086288', doc_id='7111590', relevance=1, iteration='0')
TrecQrel(query_id='1086281', doc_id='7111650', relevance=1, iteration='0')
TrecQrel(query_id='1086279', doc_id='7111670', relevance=1, iteration='0')
TrecQrel(query_id='1086271', doc_id='7111754', relevance=1, iteration='0')
TrecQrel(query_id='1086266', doc_id='7111812', relevance=1, iteration='0')
TrecQrel(query_id='1086248', doc_id='7111936', relevance=1, iteration='0')
TrecQrel(query_id='1086241', doc_id='7112009', relevance=1, iteration='0')
TrecQrel(query_id='1086224', doc_id='7112148', relevance=1, iteration='0')
TrecQrel(query_id='1086200', doc_id='7112303', relevance=1, iteration='0')
TrecQrel(query_id='1086186', doc_id='7112456', relevance=1, iteration='0')
TrecQrel(query_id='1086174', doc_id='7112559', relevance=1, iteration='0')
TrecQrel(query_id='1086145', doc_id='7112788', relevance=1, iteration='0')
TrecQrel(query_id='1086120', doc_id='7112966', relevance=1, iteration='0')
TrecQrel(query_id='1086085', doc_id='7113274', relevance=1, iteration='0')
TrecQrel(query_id='1086075', doc_id='7113372', relevance=1, iteration='0')
TrecQrel(query_id='1086046', doc_id='7113578', relevance=1, iteration='0')
TrecQrel(query_id='1086022', doc_id='6425089', relevance=1, iteration='0')
TrecQrel(query_id='1086014', doc_id='7113831', relevance=1, iteration='0')
TrecQrel(query_id='1086008', doc_id='7113886', relevance=1, iteration='0')
TrecQrel(query_id='1085980', doc_id='7114135', relevance=1, iteration='0')
TrecQrel(query_id='1085967', doc_id='7114288', relevance=1, iteration='0')
TrecQrel(query_id='1100875', doc_id='7114492', relevance=1, iteration='0')
TrecQrel(query_id='1100875', doc_id='7114498', relevance=1, iteration='0')
TrecQrel(query_id='1085943', doc_id='7114515', relevance=1, iteration='0')
TrecQrel(query_id='1085943', doc_id='7114517', relevance=1, iteration='0')
TrecQrel(query_id='1085936', doc_id='7114596', relevance=1, iteration='0')
TrecQrel(query_id='1085930', doc_id='7114655', relevance=1, iteration='0')
TrecQrel(query_id='1085924', doc_id='7114739', relevance=1, iteration='0')
TrecQrel(query_id='1085918', doc_id='7114795', relevance=1, iteration='0')
TrecQrel(query_id='1085889', doc_id='7115057', relevance=1, iteration='0')
TrecQrel(query_id='1085888', doc_id='7115076', relevance=1, iteration='0')
TrecQrel(query_id='1085862', doc_id='7115322', relevance=1, iteration='0')
TrecQrel(query_id='1085845', doc_id='7115471', relevance=1, iteration='0')
TrecQrel(query_id='1085842', doc_id='7115523', relevance=1, iteration='0')
TrecQrel(query_id='1085812', doc_id='7115790', relevance=1, iteration='0')
TrecQrel(query_id='1085804', doc_id='7115878', relevance=1, iteration='0')
TrecQrel(query_id='1085804', doc_id='7115880', relevance=1, iteration='0')
TrecQrel(query_id='1085796', doc_id='7115943', relevance=1, iteration='0')
TrecQrel(query_id='1085780', doc_id='7116118', relevance=1, iteration='0')
TrecQrel(query_id='1085779', doc_id='7116125', relevance=1, iteration='0')
TrecQrel(query_id='1085777', doc_id='7116141', relevance=1, iteration='0')
TrecQrel(query_id='1085775', doc_id='7116157', relevance=1, iteration='0')
TrecQrel(query_id='1085764', doc_id='7116260', relevance=1, iteration='0')
TrecQrel(query_id='1085762', doc_id='7116278', relevance=1, iteration='0')
TrecQrel(query_id='1085762', doc_id='7116282', relevance=1, iteration='0')
TrecQrel(query_id='1085760', doc_id='7116292', relevance=1, iteration='0')
TrecQrel(query_id='1085741', doc_id='2123320', relevance=1, iteration='0')
TrecQrel(query_id='1085733', doc_id='7116569', relevance=1, iteration='0')
TrecQrel(query_id='1100855', doc_id='7116744', relevance=1, iteration='0')
TrecQrel(query_id='1085697', doc_id='7116917', relevance=1, iteration='0')
TrecQrel(query_id='1085674', doc_id='7117069', relevance=1, iteration='0')
TrecQrel(query_id='1100852', doc_id='7117096', relevance=1, iteration='0')
TrecQrel(query_id='1085658', doc_id='7117184', relevance=1, iteration='0')
TrecQrel(query_id='1085630', doc_id='7117462', relevance=1, iteration='0')
TrecQrel(query_id='1085613', doc_id='7117569', relevance=1, iteration='0')
TrecQrel(query_id='1085586', doc_id='7117859', relevance=1, iteration='0')
TrecQrel(query_id='1085584', doc_id='7117874', relevance=1, iteration='0')
TrecQrel(query_id='1085572', doc_id='7117981', relevance=1, iteration='0')
TrecQrel(query_id='1085550', doc_id='7118190', relevance=1, iteration='0')
TrecQrel(query_id='1085545', doc_id='7118226', relevance=1, iteration='0')
TrecQrel(query_id='1085535', doc_id='7118287', relevance=1, iteration='0')
TrecQrel(query_id='1085533', doc_id='7118301', relevance=1, iteration='0')
TrecQrel(query_id='1085532', doc_id='7118318', relevance=1, iteration='0')
TrecQrel(query_id='1085521', doc_id='7118416', relevance=1, iteration='0')
TrecQrel(query_id='1085517', doc_id='7118453', relevance=1, iteration='0')
TrecQrel(query_id='1100839', doc_id='7118484', relevance=1, iteration='0')
TrecQrel(query_id='1085510', doc_id='7118520', relevance=1, iteration='0')
TrecQrel(query_id='1085497', doc_id='7118637', relevance=1, iteration='0')
TrecQrel(query_id='1085457', doc_id='7118963', relevance=1, iteration='0')
TrecQrel(query_id='1085456', doc_id='7118975', relevance=1, iteration='0')
TrecQrel(query_id='1085454', doc_id='7119001', relevance=1, iteration='0')
TrecQrel(query_id='1085441', doc_id='7119147', relevance=1, iteration='0')
TrecQrel(query_id='1085434', doc_id='7119187', relevance=1, iteration='0')
TrecQrel(query_id='1085422', doc_id='7119316', relevance=1, iteration='0')
TrecQrel(query_id='1085421', doc_id='7119331', relevance=1, iteration='0')
TrecQrel(query_id='1085393', doc_id='7119470', relevance=1, iteration='0')
TrecQrel(query_id='1085386', doc_id='7119548', relevance=1, iteration='0')
TrecQrel(query_id='1085356', doc_id='7119740', relevance=1, iteration='0')
TrecQrel(query_id='1085351', doc_id='7119787', relevance=1, iteration='0')
TrecQrel(query_id='1085348', doc_id='7119816', relevance=1, iteration='0')
TrecQrel(query_id='1085341', doc_id='7119885', relevance=1, iteration='0')
TrecQrel(query_id='1085339', doc_id='7119910', relevance=1, iteration='0')
TrecQrel(query_id='1085327', doc_id='7119970', relevance=1, iteration='0')
TrecQrel(query_id='1085319', doc_id='7120073', relevance=1, iteration='0')
TrecQrel(query_id='1085303', doc_id='7120173', relevance=1, iteration='0')
TrecQrel(query_id='1085288', doc_id='7120331', relevance=1, iteration='0')
TrecQrel(query_id='1085279', doc_id='7120427', relevance=1, iteration='0')
TrecQrel(query_id='1085245', doc_id='7120828', relevance=1, iteration='0')
TrecQrel(query_id='1085229', doc_id='7120979', relevance=1, iteration='0')
TrecQrel(query_id='1100816', doc_id='7121035', relevance=1, iteration='0')
TrecQrel(query_id='1085197', doc_id='2951704', relevance=1, iteration='0')
TrecQrel(query_id='1085192', doc_id='7121349', relevance=1, iteration='0')
TrecQrel(query_id='1085141', doc_id='7121801', relevance=1, iteration='0')
TrecQrel(query_id='1085139', doc_id='7121818', relevance=1, iteration='0')
TrecQrel(query_id='1085048', doc_id='7122600', relevance=1, iteration='0')
TrecQrel(query_id='1085035', doc_id='2629412', relevance=1, iteration='0')
TrecQrel(query_id='1085013', doc_id='7122970', relevance=1, iteration='0')
TrecQrel(query_id='1085008', doc_id='7123013', relevance=1, iteration='0')
TrecQrel(query_id='1084986', doc_id='7123215', relevance=1, iteration='0')
TrecQrel(query_id='1084982', doc_id='7123252', relevance=1, iteration='0')
TrecQrel(query_id='1084971', doc_id='7123374', relevance=1, iteration='0')
TrecQrel(query_id='1084942', doc_id='7123628', relevance=1, iteration='0')
TrecQrel(query_id='1084930', doc_id='7123743', relevance=1, iteration='0')
TrecQrel(query_id='1084910', doc_id='7123877', relevance=1, iteration='0')
TrecQrel(query_id='1084906', doc_id='3152590', relevance=1, iteration='0')
TrecQrel(query_id='1084906', doc_id='494823', relevance=1, iteration='0')
TrecQrel(query_id='1084906', doc_id='7123933', relevance=1, iteration='0')
TrecQrel(query_id='1084905', doc_id='7123943', relevance=1, iteration='0')
TrecQrel(query_id='1084898', doc_id='7124027', relevance=1, iteration='0')
TrecQrel(query_id='1084898', doc_id='7124029', relevance=1, iteration='0')
TrecQrel(query_id='1084898', doc_id='7124035', relevance=1, iteration='0')
TrecQrel(query_id='1084889', doc_id='7124113', relevance=1, iteration='0')
TrecQrel(query_id='1084887', doc_id='7124139', relevance=1, iteration='0')
TrecQrel(query_id='1100783', doc_id='7124396', relevance=1, iteration='0')
TrecQrel(query_id='1084848', doc_id='7124519', relevance=1, iteration='0')
TrecQrel(query_id='1084838', doc_id='7124631', relevance=1, iteration='0')
TrecQrel(query_id='1084838', doc_id='7124633', relevance=1, iteration='0')
TrecQrel(query_id='1084838', doc_id='7124636', relevance=1, iteration='0')
TrecQrel(query_id='1084838', doc_id='7124637', relevance=1, iteration='0')
TrecQrel(query_id='1084814', doc_id='7124884', relevance=1, iteration='0')
TrecQrel(query_id='1084769', doc_id='392674', relevance=1, iteration='0')
TrecQrel(query_id='1084755', doc_id='7125439', relevance=1, iteration='0')
TrecQrel(query_id='1100772', doc_id='7125623', relevance=1, iteration='0')
TrecQrel(query_id='1084722', doc_id='7125687', relevance=1, iteration='0')
TrecQrel(query_id='1084713', doc_id='7125770', relevance=1, iteration='0')
TrecQrel(query_id='1084713', doc_id='7125772', relevance=1, iteration='0')
TrecQrel(query_id='1084712', doc_id='7125784', relevance=1, iteration='0')
TrecQrel(query_id='1084686', doc_id='7125967', relevance=1, iteration='0')
TrecQrel(query_id='1100765', doc_id='7126387', relevance=1, iteration='0')
TrecQrel(query_id='1084624', doc_id='7126557', relevance=1, iteration='0')
TrecQrel(query_id='1084603', doc_id='7126756', relevance=1, iteration='0')
TrecQrel(query_id='1084602', doc_id='7126763', relevance=1, iteration='0')
TrecQrel(query_id='1084599', doc_id='7126790', relevance=1, iteration='0')
TrecQrel(query_id='1084582', doc_id='537325', relevance=1, iteration='0')
TrecQrel(query_id='1084555', doc_id='7127220', relevance=1, iteration='0')
TrecQrel(query_id='1084518', doc_id='7127528', relevance=1, iteration='0')
TrecQrel(query_id='1084516', doc_id='7127554', relevance=1, iteration='0')
TrecQrel(query_id='1084512', doc_id='7127588', relevance=1, iteration='0')
TrecQrel(query_id='1084478', doc_id='7127820', relevance=1, iteration='0')
TrecQrel(query_id='1084475', doc_id='7127854', relevance=1, iteration='0')
TrecQrel(query_id='1084469', doc_id='7127941', relevance=1, iteration='0')
TrecQrel(query_id='1084441', doc_id='7128207', relevance=1, iteration='0')
TrecQrel(query_id='1084435', doc_id='7128274', relevance=1, iteration='0')
TrecQrel(query_id='1084408', doc_id='7128553', relevance=1, iteration='0')
TrecQrel(query_id='1084408', doc_id='7128560', relevance=1, iteration='0')
TrecQrel(query_id='1084403', doc_id='7128602', relevance=1, iteration='0')
TrecQrel(query_id='1084389', doc_id='7128734', relevance=1, iteration='0')
TrecQrel(query_id='1084383', doc_id='7128776', relevance=1, iteration='0')
TrecQrel(query_id='1084383', doc_id='7128779', relevance=1, iteration='0')
TrecQrel(query_id='1084354', doc_id='7129076', relevance=1, iteration='0')
TrecQrel(query_id='1084336', doc_id='7129250', relevance=1, iteration='0')
TrecQrel(query_id='1084330', doc_id='7129309', relevance=1, iteration='0')
TrecQrel(query_id='1084326', doc_id='7129364', relevance=1, iteration='0')
TrecQrel(query_id='1084324', doc_id='1193200', relevance=1, iteration='0')
TrecQrel(query_id='1084308', doc_id='7129494', relevance=1, iteration='0')
TrecQrel(query_id='1102262', doc_id='7129543', relevance=1, iteration='0')
TrecQrel(query_id='1084301', doc_id='7129583', relevance=1, iteration='0')
TrecQrel(query_id='1084289', doc_id='7129704', relevance=1, iteration='0')
TrecQrel(query_id='1100732', doc_id='7129766', relevance=1, iteration='0')
TrecQrel(query_id='1084276', doc_id='7129849', relevance=1, iteration='0')
TrecQrel(query_id='1084273', doc_id='7129866', relevance=1, iteration='0')
TrecQrel(query_id='1084233', doc_id='7130174', relevance=1, iteration='0')
TrecQrel(query_id='1084230', doc_id='7130196', relevance=1, iteration='0')
TrecQrel(query_id='1084197', doc_id='7130537', relevance=1, iteration='0')
TrecQrel(query_id='1100724', doc_id='7130541', relevance=1, iteration='0')
TrecQrel(query_id='1084192', doc_id='7130584', relevance=1, iteration='0')
TrecQrel(query_id='1084086', doc_id='7131489', relevance=1, iteration='0')
TrecQrel(query_id='1084076', doc_id='7131592', relevance=1, iteration='0')
TrecQrel(query_id='1084075', doc_id='7131601', relevance=1, iteration='0')
TrecQrel(query_id='1084041', doc_id='7131962', relevance=1, iteration='0')
TrecQrel(query_id='1084038', doc_id='7131995', relevance=1, iteration='0')
TrecQrel(query_id='1083997', doc_id='7132363', relevance=1, iteration='0')
TrecQrel(query_id='1083967', doc_id='7132606', relevance=1, iteration='0')
TrecQrel(query_id='1083952', doc_id='7132766', relevance=1, iteration='0')
TrecQrel(query_id='1083948', doc_id='7132812', relevance=1, iteration='0')
TrecQrel(query_id='1083945', doc_id='7132843', relevance=1, iteration='0')
TrecQrel(query_id='1083933', doc_id='7132959', relevance=1, iteration='0')
TrecQrel(query_id='1083926', doc_id='7133021', relevance=1, iteration='0')
TrecQrel(query_id='1083909', doc_id='2866050', relevance=1, iteration='0')
TrecQrel(query_id='1083865', doc_id='7133523', relevance=1, iteration='0')
TrecQrel(query_id='1083852', doc_id='7133662', relevance=1, iteration='0')
TrecQrel(query_id='1083846', doc_id='542028', relevance=1, iteration='0')
TrecQrel(query_id='1083839', doc_id='7133800', relevance=1, iteration='0')
TrecQrel(query_id='1083832', doc_id='7133862', relevance=1, iteration='0')
TrecQrel(query_id='1083831', doc_id='7133887', relevance=1, iteration='0')
TrecQrel(query_id='1083822', doc_id='7133967', relevance=1, iteration='0')
TrecQrel(query_id='1083819', doc_id='7134010', relevance=1, iteration='0')
TrecQrel(query_id='1083800', doc_id='7134187', relevance=1, iteration='0')
TrecQrel(query_id='1083797', doc_id='7134213', relevance=1, iteration='0')
TrecQrel(query_id='1083791', doc_id='7134246', relevance=1, iteration='0')
TrecQrel(query_id='1100687', doc_id='3935093', relevance=1, iteration='0')
TrecQrel(query_id='1083783', doc_id='7134339', relevance=1, iteration='0')
TrecQrel(query_id='1083743', doc_id='7134662', relevance=1, iteration='0')
TrecQrel(query_id='1083727', doc_id='7134776', relevance=1, iteration='0')
TrecQrel(query_id='1083722', doc_id='7134803', relevance=1, iteration='0')
TrecQrel(query_id='1083721', doc_id='7134814', relevance=1, iteration='0')
TrecQrel(query_id='1083713', doc_id='7134909', relevance=1, iteration='0')
TrecQrel(query_id='1083704', doc_id='7135014', relevance=1, iteration='0')
TrecQrel(query_id='1083690', doc_id='7135151', relevance=1, iteration='0')
TrecQrel(query_id='1083686', doc_id='7135193', relevance=1, iteration='0')
TrecQrel(query_id='1083675', doc_id='1207273', relevance=1, iteration='0')
TrecQrel(query_id='1083663', doc_id='7135416', relevance=1, iteration='0')
TrecQrel(query_id='1083642', doc_id='7135569', relevance=1, iteration='0')
TrecQrel(query_id='1083641', doc_id='7135580', relevance=1, iteration='0')
TrecQrel(query_id='1083627', doc_id='7135660', relevance=1, iteration='0')
TrecQrel(query_id='1083611', doc_id='7135798', relevance=1, iteration='0')
TrecQrel(query_id='1083598', doc_id='7135949', relevance=1, iteration='0')
TrecQrel(query_id='1083597', doc_id='7135965', relevance=1, iteration='0')
TrecQrel(query_id='1083584', doc_id='7136061', relevance=1, iteration='0')
TrecQrel(query_id='1100661', doc_id='7136547', relevance=1, iteration='0')
TrecQrel(query_id='1083537', doc_id='7136558', relevance=1, iteration='0')
TrecQrel(query_id='1083535', doc_id='7136575', relevance=1, iteration='0')
TrecQrel(query_id='1083517', doc_id='7136745', relevance=1, iteration='0')
